ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-050-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 47

0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0003 0004 0001 0002 0002 0002 0003 0002 0002 0002 0002 0003 0002 0004 0001 0002 0002 0002 0002 0002 0002 0002
0005 000E 000C 001F 001C 001D 001E 001F 001C 0023 0009 0005 0013 0008 0009 000A 0005 000E 0009 000A 0007 0008 0009 0005 0013 0008 0009 000A 0007 0008 0009 000A
0005 0013 0024 0002 0002 0002 0002 0002 0022 0013 0008 0005 001B 001C 001D 001E 0025 0013 0008 0009 000A 0007 0008 0005 001B 001C 001D 001E 001F 001C 001D 0020
0005 0006 0007 0008 0009 000A 0007 0008 0005 0006 0007 0026 0002 0002 0002 0002 0027 0028 0007 0008 0009 000A 0007 0026 0002 0002 0002 0002 0004 0001 0029 0016
0005 000B 000A 0007 0008 0009 000A 0007 0005 000B 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 000B 000A 0007
0005 000E 0009 000A 0007 0008 0009 000A 0005 000E 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 000E 0009 000A
0005 0013 0008 0009 000A 0007 0008 0009 0005 0013 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 0005 0013 0008 0009
0005 0006 0007 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0005 0006 0007 0008
0005 000B 000A 0007 0008 0009 000A 0007 0005 002A 001F 001C 001D 001E 001F 001C 001D 001E 001F 001C 001D 001E 001F 001C 001D 001E 001F 001C 0025 000B 002B 002C
0005 000E 0009 000A 0007 0008 0009 000A 0026 0002 0004 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0004 0001 0002 0002 0002 0002 0002 0027 0016 0017 0028
0005 0013 0008 0009 000A 0007 0008 0009 000A 0007 0005 000B 000A 0007 0008 0009 002B 002C 0008 0009 000A 0005 000E 0009 000A 0007 0008 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0005 000E 0009 000A 0007 0008 000F 0006 0007 0008 0009 0005 0013 0008 0009 000A 0007 0008 0009 000A 0007 0008
0005 000B 000A 0007 0008 0009 000A 0007 0008 0009 0005 0013 0008 0009 000A 0007 0005 000B 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007
0005 000E 0009 000A 0007 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000E 0009 000A 0007 0005 000B 000A 0007 0008 0009 000A 0007 0008 0009 000A
0005 0013 0008 0009 000A 0007 0008 0009 000A 0007 0005 000B 000A 0007 0008 0009 0005 0013 0008 0009 000A 0005 000E 0009 000A 0007 0008 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0005 000E 0009 000A 0007 0008 0005 0006 0007 0008 0009 0005 0013 0008 0009 000A 0007 0008 0009 000A 0007 0008
0005 000B 000A 0007 0008 0009 000A 0007 0008 0009 0005 0013 0008 0009 000A 0007 0005 000B 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007
0005 000E 0009 000A 0007 0008 0009 000A 0007 0008 0019 0028 0007 0008 0009 000A 0005 000E 0009 000A 0007 0005 000B 000A 0007 0008 0009 000A 0007 0008 0009 000A
0005 0013 0008 0009 000A 0007 0008 0009 000A 0007 002D 0020 000A 0007 0008 0009 0005 0013 0008 0009 000A 0005 000E 0009 000A 0007 0008 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 000F 000E 0009 000A 0007 0008 0005 0006 0007 0008 0009 0019 001A 0008 0009 000A 0007 0008 0009 000A 0007 0008
0005 000B 000A 0007 0008 0009 000A 0007 0008 0009 0005 0013 0008 0009 000A 0007 0005 000B 000A 0007 0008 000C 000D 0007 0008 0009 000A 0007 0008 0009 000A 0007
0025 002E 001E 001F 001C 001D 001E 001F 001C 001D 0025 001B 001C 001D 001E 001F 0025 002E 001E 001F 001C 0011 002A 001F 001C 001D 001E 001F 001C 001D 001E 001F
