ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: treasure-room-05-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 63

0000 0001 0002 0001 0003 0004 0003 0003 0004 0005 0006 0006 0007 0001 0003 0003 0003 0003 0003 0003 0004 0003 0003 0003 0003 0003 0003 0004 0002 0001 0003 0003
0008 0009 000E 0028 000C 000D 000E 000A 001E 0016 0017 000F 0010 001A 0029 000F 0010 000D 000E 001A 001E 0015 000E 0028 002F 0009 000E 000F 0010 0027 0026 000F
0008 0019 000D 001A 001B 000C 000D 000E 0020 002D 0009 000E 000F 0010 001C 0038 0036 000C 000D 000E 001A 001E 0016 0032 0033 001D 001C 0017 000F 000A 0018 000E
0008 0022 0010 000D 001A 001B 000C 000D 000E 000A 001E 0015 000E 000F 0020 0003 0021 001B 000C 000D 000E 0020 0021 0018 0024 0025 001A 0023 0017 000F 0010 000D
0008 0026 000F 0010 000D 0027 0022 0010 000D 000E 0027 0019 000D 000E 000F 0010 000D 001A 000B 002A 0015 000E 000F 0010 0027 0026 000F 001A 0023 0017 000F 0010
0008 0009 000E 000F 0010 0008 0026 000F 0010 000D 000A 001B 000C 000D 000E 000F 0010 000D 0020 0021 001D 000D 000E 000F 000A 0023 0017 000F 001A 0018 0024 0025
0008 0019 000D 0024 0025 000A 0018 0024 0025 0010 000D 001A 001F 0010 000D 000E 000F 0010 001C 0038 0025 0010 001C 0038 0025 001A 0023 0017 000F 0010 0027 0026
0008 0022 0010 001A 0029 000F 0010 001A 0039 0025 0010 000D 0024 0025 0010 001C 0017 000F 0020 0021 0029 000F 0020 0021 0029 000F 0027 0009 000E 000F 0008 0009
0008 0026 000F 0010 000D 0024 0025 0010 001A 0029 000F 0014 0030 0029 000F 001A 0023 0017 000F 0010 000D 0024 0025 0010 000D 0024 002C 001D 000D 0024 002C 001D
0008 0009 000E 000F 0010 0027 0026 0028 000C 000D 000E 001A 001E 0015 000E 000F 001A 0023 0017 000F 0010 001A 0029 000F 0010 0027 0026 000F 0014 0030 0029 000F
0008 003A 0015 000E 000F 000A 0018 001A 001B 000C 001C 0017 001A 001E 0015 000E 0028 0030 0018 0024 0036 000C 000D 0024 0025 000A 0018 0024 0030 001E 0015 000E
003B 0035 001D 000D 0024 0025 0010 000D 0027 0022 001A 0018 000E 0027 0019 001C 0030 001F 0010 0020 0021 001B 000C 001A 0039 0025 0010 001A 0029 001A 001D 000B
002E 0026 000F 0010 0027 0026 0028 002A 002C 0029 000F 0010 001C 002C 001F 001A 0018 000E 000F 0010 000D 001A 001B 000C 001A 0039 0025 0010 000D 000E 000F 0031
0013 0009 000E 000F 0008 0009 0020 0021 001D 001C 0017 0028 0030 0018 000E 000F 0014 0015 000E 000F 0010 000D 0027 0022 0010 0027 0026 000F 0010 000D 000E 0011
0008 0019 000D 000E 000A 001E 0015 000E 000F 0027 0009 001A 001F 0014 0015 000E 001A 001E 0015 000E 0028 002A 002C 0029 000F 000A 0018 0024 0025 0010 001C 0017
0008 0022 0010 000D 000E 001A 001D 000D 0024 002C 001D 000D 000E 001A 001D 000D 000E 001A 001E 0015 0020 002D 0019 001C 0017 000F 0010 0027 0026 000F 001A 0018
0008 0026 000F 0010 000D 000E 0028 000C 001A 0039 0025 0010 000D 0024 0025 0010 000D 000B 0030 001D 000D 000A 001F 0027 003C 0017 000F 000A 0018 000E 000F 0010
0008 0009 000E 000F 0010 000D 0027 0022 0010 001A 0029 000F 0010 001A 0039 0036 002A 0030 0029 000F 0010 000D 000E 003D 0021 0018 0024 0025 0010 000D 000E 000F
0008 0019 000D 000E 000F 0014 002C 0029 0028 000C 000D 000E 000F 0010 0020 0003 0021 001D 000D 000E 0028 000C 000D 000E 000F 0010 001A 0039 0025 0010 000D 000E
002B 003E 002A 0016 0038 002F 003A 0016 002F 003E 002A 0016 0038 0036 002A 0016 0038 0036 002A 0016 002F 003E 002A 0016 0038 0036 002A 002F 000B 0036 002A 0016
