ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-094-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 63

0000 0001 0002 0002 0002 0002 0003 0002 0004 0001 0002 0002 0002 0002 0004 0001 0003 0002 0005 0006 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002
0007 002E 000F 003A 003B 0002 002D 0015 0016 0009 001B 0015 003C 002D 001F 0010 000C 0009 000F 0010 000C 0009 000F 0010 000C 001B 001C 000B 000C 0009 000F 0010
0007 0008 0009 0007 0035 000C 0009 001B 0015 0016 0009 001B 0015 0016 0017 0027 002A 002B 0033 0027 002A 002B 0031 000F 0010 000C 001B 001C 000B 000C 0009 000F
0007 0035 000C 0007 0029 0010 000C 0009 001B 0015 0016 0009 001B 0015 003C 0002 0002 0002 0002 0002 0002 002D 003D 0031 000F 0010 000C 001B 001C 000B 000C 0009
0007 0029 0010 0007 002E 000F 0010 000C 0009 001B 0024 000C 0009 001B 0015 0016 0009 000F 0010 000C 0009 000F 001B 003D 0031 000F 0010 000C 001B 001C 000B 000C
0007 002E 000F 0007 0008 0009 000A 000B 000C 0009 000F 0010 000C 0017 001E 0024 000C 0009 000F 0019 0016 0009 000F 001B 003D 0031 000F 0010 000C 001B 001C 000B
0030 0008 0009 0007 0035 000C 001B 001C 000B 000C 0009 000F 0019 001E 0025 000F 0010 000C 0017 001E 0015 0016 0009 000F 001B 003D 0031 000F 0010 000C 001B 001C
003E 0035 000C 0007 0029 0010 000C 001B 001C 002A 002B 0033 001E 0024 000C 0009 000F 0019 001E 0025 001B 0015 0016 0009 000F 001B 003D 0031 000F 0010 000C 002F
0007 0029 0010 0007 002E 000F 0010 001D 003C 0002 0002 002D 0025 000F 0010 000C 0009 0028 0035 000C 0009 001B 0015 0016 0009 000F 001B 003D 0031 000F 0010 000C
0007 002E 000F 0007 0008 0009 000A 001E 000E 0009 000F 0010 000C 0017 0027 002A 002B 000D 001F 0010 000C 0009 001B 0015 0016 0009 000F 001B 003D 0031 000F 0010
0007 0008 0009 0007 0035 000C 001B 001C 000B 000C 0009 000F 0010 002F 0002 0002 0034 0008 0009 000F 0010 000C 0009 001B 0024 000C 0009 000F 0028 0008 0009 000F
0007 0035 000C 0007 0029 0010 000C 001B 001C 000B 000C 0009 000F 0010 000C 0009 0007 0035 000C 0009 000F 0010 000C 0009 000F 0010 000C 0009 0007 0035 000C 0009
0007 0029 0010 0007 0026 0018 0010 000C 001B 001C 002A 002B 0033 0018 0010 000C 0007 0029 0010 000C 0009 000F 0010 000C 0009 000F 0010 001D 000D 001F 0010 000C
0007 002E 000F 0037 002D 0020 0018 0010 000C 002F 0002 0002 002D 0025 000F 0010 0007 002E 000F 0010 000C 0009 000A 002A 002B 0033 0027 001E 000E 0009 000F 0010
0007 0008 0009 000F 0010 001B 0020 0018 0010 000C 0009 000F 0010 000C 0009 000F 0007 0008 0009 000F 0010 000C 002F 0002 0002 0002 002D 001F 0010 000C 0009 000F
0007 0035 000C 0009 000F 0010 0028 002E 000F 0010 000C 0009 000F 0010 000C 0009 0007 0035 000C 0009 000F 0010 000C 0009 000F 0010 000C 0009 000F 0010 000C 0009
0030 0039 002A 002B 0033 0027 0030 0032 0033 0027 002A 002B 0033 0027 002A 002B 0030 0039 002A 002B 0033 0027 002A 002B 0033 0027 002A 002B 0033 0027 002A 002B
