ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: treasure-room-09-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 51

0000 0001 0002 0002 0002 0002 0000 0001 0002 0002 0002 0002 0002 0002 0002 0003 0004 0002 0002 0002 0002 0002 0002 0003 0001 0002 0002 0002 0003 0001 0002 0002
002A 001A 0008 000D 0005 001A 0008 000D 0005 001A 0008 000D 0005 001A 0008 0009 0023 0024 0025 0019 0023 0026 0008 000D 000E 0007 0008 000D 000E 0007 0008 001B
0005 002F 0026 0008 0005 0012 0007 002B 0017 002F 0026 0008 0005 0012 0007 001B 0002 0002 0002 0003 0030 0021 0007 0008 000D 0029 0024 0025 0019 0023 0026 0008
001D 0030 0021 0007 0005 0011 000E 001B 0000 0030 0021 0007 0005 0011 000E 0007 0008 000D 000E 000B 000C 000D 0029 0026 0008 001B 0002 0002 0002 001E 0021 0007
0005 0006 000D 000E 0005 0016 000D 000E 0005 0016 000D 000E 0005 0016 000D 000E 0007 0008 000D 000E 0007 0008 0013 0012 0007 0008 000D 000E 000F 0010 000D 000E
0005 001A 0008 000D 0005 001A 0008 000D 0005 001A 0008 000D 000B 0020 0008 0009 0023 0024 0025 0019 0023 0024 0017 0011 000E 0007 0008 000D 0013 001A 0008 000D
0005 0012 0007 0008 0005 0012 0007 0008 0005 0012 0007 0008 000D 000E 0007 001B 0002 0002 0002 0002 0002 0002 001C 000C 000D 0029 0026 0008 0005 0012 0007 0008
0005 0011 000E 000F 0017 0022 000A 0007 0005 0011 000E 0007 002B 0019 0023 0024 0025 0019 000A 0007 0008 000D 000E 0007 0008 0013 0012 0007 0005 0011 000E 0007
0017 0016 000D 001B 0028 001E 001F 000E 000B 000C 000D 000E 001B 0002 0002 0002 0002 001E 001F 000E 0007 0008 0009 000A 0007 0005 0011 000E 0005 0016 000D 0029
002A 001A 0008 000D 000E 0007 0008 000D 000E 0007 0008 000D 000E 0007 0008 000D 000E 0007 0008 000D 000E 0007 0013 0011 000E 0005 0016 000D 0005 001A 0008 001B
0005 002F 0024 0025 0019 0023 0026 0008 0009 0023 0024 0025 0019 0023 0024 0025 002C 000E 000F 0025 0019 0023 0017 0018 0019 0017 0031 0025 0017 0012 0007 0008
001D 0001 0002 0002 0002 001E 0021 0007 001B 0002 0002 0002 0002 0002 0002 001E 000C 000D 001B 0002 0002 0002 0028 0002 0002 0028 0002 0002 002A 0011 000E 0007
0005 0016 000D 000E 0007 0008 000D 000E 0007 0008 000D 000E 0007 0008 000D 000E 0007 0008 000D 000E 0007 0008 000D 0029 0026 0008 000D 0006 0005 0016 000D 000E
0005 0031 0010 000D 0029 0024 0025 0019 0023 0024 0025 0019 000A 0007 0008 000D 0029 0026 0008 000D 000E 0007 0008 0013 0012 0007 0008 000D 0005 0031 0010 000D
001D 0030 0020 0008 001B 0002 0002 0002 0002 0002 0002 001E 001F 000E 0007 0008 0013 0012 0007 0008 000D 000E 0007 0005 0011 000E 0007 0008 0032 001E 0020 0008
0005 0011 000E 0007 0008 000D 0029 0026 0008 000D 000E 0007 0008 000D 000E 0007 0005 0011 000E 0007 0008 000D 000E 000B 000C 000D 000E 0007 0008 000D 000E 0007
0017 0006 0019 0023 0024 0025 002E 002F 0024 0025 0019 0023 0024 0025 0019 0023 0017 0018 0019 0023 0024 0025 0019 0023 0024 0025 0019 0023 0024 0025 0019 0023
