ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-016-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 55

0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
0006 0001 0002 0003 0006 0001 0002 0003 0004 000B 000F 0009 000D 0001 0007 000B 000D 0009 000C 0008 0006 0009 000F 0009 000A 0005 0002 0003 0006 0001 0002 0003
0003 0006 0001 0002 0003 0006 0001 0007 000B 000D 0001 0007 0008 0006 0009 000C 0008 0004 000B 000F 0003 0004 0005 0002 0009 000A 0005 0002 0003 0006 0001 0002
0002 0003 0006 0001 0002 0003 0004 000B 000F 0003 0006 0009 000F 0003 0006 0009 000C 000B 000D 0001 0002 0009 000D 0001 0002 0009 000A 0005 0002 0003 0006 0001
0001 0002 0003 0006 0001 0007 000B 000D 0001 0002 0003 0006 0001 0002 0003 0006 0009 000F 0003 0006 0001 0002 0003 0006 0001 0002 0009 000A 0005 0002 0003 0006
0004 0005 0002 0003 0004 000B 000F 0003 0006 0001 0002 0011 002E 0001 0002 0003 0006 0001 0002 0003 0006 001E 0010 0003 0006 0001 0002 0009 000A 0005 0002 0003
000B 000A 0005 0007 000B 000D 0001 0002 0003 0006 0001 0009 002F 0006 0001 0002 0003 0006 0001 0002 0003 0009 0030 0002 0003 0006 0001 0002 0009 000A 0005 0007
000F 0009 000D 0009 000F 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0009 000A 000B
0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0009 000D
0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003 0006 0001 0002 0003
0036 0012 0013 0032 0036 0012 0013 0032 0036 0012 0013 0032 0036 0012 0013 0032 0036 0012 0013 0032 0036 0012 0013 0032 0036 0012 0013 0032 0036 0012 0013 0032
