ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-096-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 74

0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0004 0001 0002 0002 0004 0005 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0006 0007 0008
0009 0027 000D 000E 003A 003B 0026 002A 0009 0027 002A 000E 000F 0010 000D 000E 000F 0010 000D 000E 002A 0010 0009 002A 000F 0010 003B 003C 001A 0027 000D 000E
001A 0011 0010 000D 000E 0009 0027 000D 0009 0011 0010 000D 000E 000F 0010 000D 000E 000F 0010 000D 000E 000F 0009 0026 000E 000F 0020 0002 0038 0018 0019 0028
0038 001B 000F 0010 000D 0009 0011 0010 0009 001B 000F 0010 0022 003D 000F 0010 000D 000E 001C 0019 0032 000E 0009 0027 000D 000E 000F 0010 0020 0002 0002 0002
0009 003E 0029 000B 0019 001A 001B 000F 0009 0026 000E 001C 003F 0026 000E 000F 0010 000D 0036 0017 0031 0032 0009 0011 0010 000D 000E 000F 0010 000D 000E 000F
0016 0001 0002 0002 0002 0025 0021 000E 0009 0027 0022 001D 001E 0015 000D 000E 000F 0010 000D 0020 0017 0031 001A 001B 000F 0010 000D 000E 000F 0010 000D 000E
0009 0011 0010 000D 000E 000F 0010 000D 0009 0018 001D 001E 001F 000F 0010 002A 000E 000F 0010 000D 0020 0006 0040 0026 000E 000F 0010 000D 000E 000F 0010 000D
0009 001B 000F 0010 000D 000E 000F 0010 0041 0042 0040 0031 0028 0029 000B 0019 0028 0029 000B 0019 0028 002D 002C 0031 0032 000E 000F 0010 000D 000E 000F 0010
0009 0026 000E 000F 0010 000D 000E 001C 0013 0043 0044 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0045 0044 0017 0031 0032 000E 000F 0010 000D 000E 000F
0009 0027 000D 000E 000F 0010 0022 001D 001E 0015 000D 000E 000F 0010 000D 002A 000F 0010 000D 000E 000F 0010 000D 0020 0017 0031 0032 000E 000F 0010 000D 000E
0009 0011 0010 000D 000E 001C 001D 001E 001F 000F 0010 000D 000E 000F 0010 0046 000E 000F 0010 000D 000E 000F 0010 000D 0020 0017 0031 0032 000E 000F 0010 000D
0009 001B 000F 0010 0022 001D 001E 0015 000D 000E 000F 0010 000D 000E 001C 0019 0028 003D 000F 0010 000D 000E 000F 0010 000D 0020 0017 0031 0032 000E 000F 0010
0009 0026 000E 001C 001D 001E 001F 000F 0010 000D 000E 000F 0010 000D 0039 0047 0017 0026 000E 000F 0010 000D 000E 000F 0010 000D 0020 0017 0031 0032 000E 000F
0009 0027 0022 001D 001E 0015 000D 000E 000F 0010 000D 000E 001C 0019 001A 001B 0009 0031 0028 003D 000F 0010 000D 000E 000F 0010 000D 0020 0017 0031 0032 000E
0009 0018 001D 001E 001F 000F 0010 000D 000E 000F 0010 000D 0039 0001 0025 0021 0020 0002 0017 0026 000E 000F 0010 000D 000E 000F 0010 000D 0020 0017 0031 0032
0048 0007 001E 0015 000D 000E 000F 0010 000D 000E 000F 0010 0009 001B 000F 0010 000D 000E 0009 0027 000D 000E 000F 0010 000D 000E 000F 0010 000D 0020 0017 0012
0049 0014 001F 000F 0010 000D 000E 000F 0010 000D 000E 000F 0009 0026 000E 000F 0010 000D 0009 0011 0010 000D 000E 000F 0010 000D 000E 000F 0010 000D 0020 0006
002C 0012 0028 0029 000B 0019 0028 0029 000B 0019 0028 0029 001A 0031 0028 0029 000B 0019 001A 000A 000B 0019 0028 0029 000B 0019 0028 0029 000B 0019 0028 002D
