ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-012-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 74

0000 0001 0001 0001 0002 0001 0001 0001 0001 0002 0001 0002 0003 0004 0005 0004 0006 0006 0006 0006 0006 0006 0006 0006 0006 0006 0006 0006 0006 0006 0006 0006
001A 0026 0010 0011 001A 0026 0034 0006 0006 0005 0004 0006 0006 0006 0036 003F 0012 0013 001A 0028 0012 0013 0010 001A 002A 0013 0010 0011 0012 0013 001A 0028
001A 002A 0013 0010 001A 002A 0013 0010 0011 001A 0026 0010 0011 0012 0013 0010 0011 0012 001A 001B 0011 0012 0013 001A 0028 0012 0013 0010 0011 0012 001A 001B
001A 0028 0012 0013 001A 0028 0012 0013 0010 001A 002A 0013 0010 0011 0012 0013 0014 0015 002F 0026 0010 0011 0012 001A 001B 0011 0012 0013 0010 0011 001A 0026
001A 001B 0011 0012 001A 001B 002E 0016 0017 002F 0028 0012 0013 0010 0011 0012 0024 0004 003C 002A 0013 0010 0011 001A 0029 0018 0015 0016 0017 0018 002F 002A
001A 0026 0010 0011 001A 0026 0034 0006 0006 003C 001B 002E 0016 0017 0018 0015 002F 0033 002F 0028 0012 0013 0010 0042 0004 0006 0006 0006 0006 0006 0043 003F
001A 002A 0013 0010 001A 002A 0013 0010 0029 001A 0029 0044 0006 0006 0006 0006 0038 0006 003C 001B 0011 0012 0013 001A 0028 0012 0013 0010 0011 0012 0013 0010
001A 0028 0012 0013 001A 0028 0012 0013 0010 0042 0039 000F 0010 0011 0012 0013 0010 0011 001A 0026 0010 0011 0012 001A 001B 0011 0012 0013 0010 0011 0012 0013
001A 001B 0011 0012 001A 001B 0011 0012 0013 001A 0028 0012 0013 0010 0011 0012 0013 0010 001A 002A 0013 0010 0011 001A 0026 0010 0011 0012 0013 0010 0011 0012
001A 0026 0010 0011 001A 0026 0010 0011 0012 001A 0032 0015 0023 0013 0010 0011 0012 0013 001A 0028 0012 0013 0010 001A 002A 0013 0010 0011 0012 0013 0010 0011
001A 002A 0013 0010 001A 0045 0046 0047 0015 003E 0004 0025 0028 0012 0013 0010 0011 0012 001A 001B 0011 0012 0013 001A 0028 0012 0013 0010 0011 0012 0013 0010
001A 0028 0012 0013 001A 0048 0034 0006 0006 003C 002A 001A 001B 0011 0012 0013 0010 0011 001A 0026 0010 0011 0012 002B 003A 0011 0012 0013 0010 0011 0012 0013
001A 001B 0011 0012 001A 001B 0011 0012 0013 001A 0028 001A 0026 0010 0011 0012 0013 0010 002B 0021 0013 0010 0011 0012 0013 0010 0011 0012 0029 0010 0011 0012
002F 0049 0018 0015 002F 0033 0018 0015 0016 002F 0032 002F 003D 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015
