ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-066-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 55

0000 0001 0002 0002 0002 0002 0002 0002 0002 0003 0002 0002 0002 0002 0002 0002 0004 0001 0002 0002 0002 0003 0004 0001 0002 0002 0002 0002 0002 0002 0002 0002
0005 000B 0020 0013 0026 0002 0002 0002 0002 0022 000D 000A 0007 0008 0009 000A 0021 0001 0002 0002 0002 0022 000D 000A 0007 0027 0002 0002 0002 0002 0028 0013
0005 0010 0008 0009 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 0005 0010 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 000A 0007 0008 0009
001C 0006 0007 0008 0009 000A 0007 0008 0009 0005 0010 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 0005 0029 0019 001A 001B 0018 0019 001A 001B 0018 0019
002A 000D 000A 0007 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0005 000D 000A 0007 0008 0026 0002 0002 0002 0002 0002 002B 002C 002C 002C 002C
002D 000B 0009 000A 0007 0008 002E 0024 0007 0005 000D 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 000A 0007 0008 0009 002F 0030 0031 0031 0031
0005 0010 0008 0009 000A 0007 0020 0032 000A 0005 000B 0009 000A 000E 000F 0009 0005 0010 0008 0009 000A 000E 000F 0009 000A 0007 0008 0012 0013 0007 0008 0009
0005 0006 0007 0008 002E 0024 0007 0008 0009 0005 0010 0008 0009 0011 0010 0008 0005 0006 0007 0008 0009 0011 0010 0008 0009 000A 0007 0008 0009 000A 0007 0008
0005 000D 000A 0007 0020 0032 000A 0007 0008 0005 0006 0007 0008 0005 0006 0007 0005 000D 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0009 000A 0007 0005 000D 000A 0007 0005 000D 000A 0005 000B 0009 000A 0007 0005 000D 000A 0007 0008 0009 000A 0007 0008 0009 000A
0005 0010 0008 0009 000A 0007 0008 0009 000A 0005 000B 0009 0017 001C 000B 0009 0005 0010 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0007 0008 0009 0005 0010 0008 0021 0033 0034 0008 0005 0006 0007 0008 0009 0005 0010 0008 0009 000A 0007 0008 0009 000A 0007 0008
0005 000D 000A 0007 0008 0009 000A 0007 0035 0005 0006 0007 0012 0032 000A 0007 0012 0032 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007
001C 0036 001A 001B 0018 0019 001A 0035 0018 001C 001E 001B 0018 0019 001A 001B 0018 0019 001A 001B 0018 001C 001E 001B 0018 0019 001A 001B 0018 0019 001A 001B
