ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: demo-001-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 55

0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0002 0002 0002 0002 0002 0002 0002 0002 0002 0004 0005 0002 0002 0002 0002 0002 0002 0002 0002 0002
0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B
0006 0013 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A
0006 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009
0006 000C 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008
0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B
001C 0013 0009 000A 000B 0008 0009 000A 000B 0008 0009 001D 001E 001F 0020 0021 001E 001F 0020 0021 001E 001F 0020 0021 001E 001F 0020 0021 001E 001F 0020 0021
0022 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0023 0001 0002 0002 0002 0002 0002 0002 0002 0002 0024 0025 0001 0002 0002 0002 0002 0002 0002 0002 0002
0006 000C 000B 0008 0009 000A 000B 0008 0009 000A 000B 0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 0026 0027 0013 0009 000A 000B 0008 0009 000A 000B 0008
0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 000A 0006 0013 0009 000A 000B 0008 0009 000A 000B 0008 0026 0027 0007 0008 0009 000A 000B 0008 0009 000A 000B
0006 0013 0009 000A 000B 0008 0009 000A 000B 0008 0009 0006 0007 0008 0009 000A 000B 0008 0009 000A 000B 0026 0027 000C 000B 0008 0009 000A 000B 0008 0009 000A
0006 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0006 000C 000B 0008 0009 000A 000B 0008 0009 000A 0026 0027 0010 000A 000B 0008 0009 000A 000B 0008 0009
0006 000C 000B 0008 0009 000A 000B 0008 0009 000A 000B 0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 0026 0027 0013 0009 000A 000B 0008 0009 000A 000B 0008
001C 0010 000A 000B 0008 0009 000A 000B 0008 0009 000A 0006 0028 0020 0021 001E 001F 0020 0021 001E 001F 0029 0027 002A 001F 0020 0021 001E 001F 0020 0021 001E
002B 0013 0009 000A 000B 0008 0009 000A 000B 0008 0009 002C 002D 002D 002D 002D 002D 002D 002D 002D 002D 002E 002F 002D 002D 002D 002D 002D 002D 002D 002D 002D
0030 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0031 0032 0033 0033 0033 0033 0033 0033 0033 0033 0034 0035 0032 0033 0033 0033 0033 0033 0033 0033 0033
0006 000C 000B 0008 0009 000A 000B 0008 0009 000A 000B 0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 0026 0027 0013 0009 000A 000B 0008 0009 000A 000B 0008
0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 000A 0006 0013 0009 000A 000B 0008 0009 000A 000B 0008 0026 0027 0007 0008 0009 000A 000B 0008 0009 000A 000B
0006 0013 0009 000A 000B 0008 0009 000A 000B 0008 0009 0006 0007 0008 0009 000A 000B 0008 0009 000A 000B 0026 0027 000C 000B 0008 0009 000A 000B 0008 0009 000A
0006 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0006 000C 000B 0008 0009 000A 000B 0008 0009 000A 0026 0027 0010 000A 000B 0008 0009 000A 000B 0008 0009
0006 000C 000B 0008 0009 000A 000B 0008 0009 000A 000B 0006 0010 000A 000B 0008 0009 000A 000B 0008 0009 0026 0027 0013 0009 000A 000B 0008 0009 000A 000B 0008
001C 0036 0021 001E 001F 0020 0021 001E 001F 0020 0021 001C 0028 0020 0021 001E 001F 0020 0021 001E 001F 0029 0027 002A 001F 0020 0021 001E 001F 0020 0021 001E
