ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-077-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 76

0000 0000 0000 0001 0002 0002 0002 0002 0002 0002 0003 0000 0001 0002 0003 0000 0004 0005 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0006 0000
0007 0008 003A 0042 0042 0042 0042 003B 000F 0008 0009 003A 0040 0032 0032 0032 003E 000C 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 000B 0011
000A 0007 003A 0042 0042 0042 0042 003B 0011 0007 0008 003A 0042 0042 0042 0042 003B 000F 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 000B 0012
0009 000A 0043 0038 0002 0002 0002 0044 001F 000A 0007 0045 0002 0002 0002 0002 0039 0011 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 000B 000C
0008 0009 0020 000F 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0034 0012 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000B 000F
0007 0008 0034 0011 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0025 000C 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 000B 0011
000A 0007 0025 002D 0014 0023 002E 0022 003C 0007 0008 0013 0014 0023 002E 0022 0020 000F 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 000B 0012
0009 000A 0046 0032 0032 0033 0005 002A 0012 000A 0007 0047 0032 0033 0005 0031 003E 0011 0007 0008 0009 000A 0007 0008 0013 0014 0023 002E 0022 003C 000B 000C
0008 0009 003A 0042 0042 003B 0026 0029 000C 0009 000A 003A 0042 003B 0026 003F 003B 0012 000A 0007 0008 0009 000A 0007 0047 0032 0032 0032 0048 002D 0029 000F
0007 0008 0045 0049 0042 0040 0032 003E 000F 0008 0009 003A 0042 0040 0032 0041 003B 000C 0009 000A 0007 0008 0009 000A 0045 0002 0002 0002 0003 0000 0035 0011
000A 0007 0008 003A 0042 0042 0042 003B 0026 0023 002E 004A 0049 0042 004B 0038 0039 000F 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 000B 0012
0022 0014 0023 003F 0042 0042 0042 0040 0034 0020 0025 0021 003F 0042 003B 0021 0029 0026 0023 002E 0022 0014 0023 002E 0022 0014 0023 002E 0022 0014 0029 0021
