ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-028-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 45

0000 0001 0002 0003 0001 0002 0002 0002 0003 0001 0002 0002 0003 0001 0002 0002 0002 0002 0003 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002
0004 0005 000C 0009 0006 000A 000C 0009 0006 0026 0027 0015 0023 0028 0008 0009 0006 000A 000C 001D 0025 000A 000C 0009 0006 000A 000C 001D 0025 000A 000C 0009
0004 000F 000A 0010 0015 0006 000A 000C 0009 0006 0026 0027 0028 0020 000A 000C 001D 0025 000A 0019 0016 0006 000A 000C 0009 0006 000A 0019 0016 0006 000A 000C
0004 0016 0006 0019 000E 0009 0023 0022 000C 0009 0006 0026 0027 0015 0006 000A 0019 0016 0006 0007 0027 0011 0025 000A 000C 0009 0006 0004 000E 0009 0006 000A
0029 000E 0009 0004 000D 000C 0019 000F 000A 000C 0009 0006 0026 0008 0009 0006 0004 000E 0009 0006 0017 0018 000B 0006 000A 000C 0009 0004 000D 000C 0009 0023
002A 000D 000C 0004 000F 000A 0004 0016 0006 000A 000C 0009 0006 000A 000C 0009 0004 000D 000C 0009 0006 000A 000C 0009 0006 000A 000C 0004 000F 000A 000C 0017
0004 000F 000A 0004 0016 0006 0004 000E 0009 0023 0013 0014 0011 0012 0022 000C 0004 000F 000A 0010 0011 0012 0013 0014 0015 0006 000A 0004 0016 0006 000A 000C
0004 0016 0006 0007 0008 0009 0004 000D 000C 0017 0002 0002 0002 0018 0020 000A 0004 0016 0006 0017 0002 0002 0002 0018 0008 0009 0006 0004 000E 0009 0006 000A
0004 000E 0009 0006 000A 000C 0004 000F 000A 000C 0009 0006 000A 000C 0009 0006 0004 000E 0009 0006 000A 000C 0009 0006 000A 000C 0009 0007 001F 000C 0009 0006
0004 000D 000C 0009 0006 000A 0004 0016 0006 000A 000C 0009 0023 0022 000C 0009 0007 001F 000C 0009 0023 0022 000C 0009 0006 000A 000C 0009 0006 000A 000C 0009
0004 000F 0021 0014 0011 0025 0004 000E 0009 0006 000A 000C 0019 000F 000A 000C 0009 0006 000A 000C 0019 000F 000A 000C 0009 0006 000A 000C 0009 0006 000A 000C
0029 0016 0017 0002 0018 000B 0004 000D 000C 0009 0006 000A 0004 0016 0006 000A 000C 0009 0006 000A 0004 0016 0006 000A 000C 0009 0006 000A 0010 0011 0012 0013
002A 000E 0009 0006 000A 000C 0007 0020 000A 000C 0009 0006 0004 000E 0009 0006 000A 000C 0009 0006 0007 0008 0009 0006 000A 000C 0009 0006 0017 0002 0002 0002
0004 000D 000C 0009 0006 000A 000C 0009 0006 000A 000C 0009 0007 002B 0014 0015 0006 000A 000C 0009 0006 000A 000C 0009 0006 000A 000C 0009 0006 0021 001B 0009
0004 000F 000A 000C 0009 0023 0013 0014 0011 0012 0013 001B 0009 0017 0018 0027 0011 0025 000A 000C 001D 0012 0013 0014 0011 0012 0022 000C 0009 0019 000D 000C
0004 0016 0006 000A 000C 0017 0002 0002 0002 0002 0018 001F 000C 0009 0006 0017 0018 002C 0025 000A 0017 0002 0002 0002 0002 0018 0020 000A 000C 0004 000F 000A
0004 000E 0009 0006 000A 000C 0009 0006 000A 000C 0009 0006 000A 000C 0009 0006 000A 0026 000B 0006 000A 000C 0009 0006 000A 000C 0009 0006 000A 0007 000B 0006
0029 0005 0014 0011 0012 0013 0014 0011 0012 0013 0014 0011 0012 0005 0014 0011 0012 0013 0014 0011 0012 0013 0014 0011 0012 0013 0014 0011 0012 0013 0014 0005
