ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-070-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 57

0000 0001 0002 0000 0003 0001 0002 0000 0003 0000 0001 0002 0000 0003 0001 0002 0001 0002 0003 0001 0002 0004 0002 0000 0001 0002 0001 0005 0000 0000 0001 0005
0010 0013 0017 0014 001C 0013 0017 0014 001C 0013 0006 0017 0008 0009 0006 0017 0008 0009 0006 000A 0023 0024 0025 000A 0010 0017 0011 0026 0010 0017 0011 0026
0026 0010 0013 0017 0014 001C 0013 0017 0014 001C 0013 0006 0027 0028 0009 0006 0017 0008 0009 0006 0029 002A 002B 000C 000A 0010 0017 0011 0026 0010 0017 0011
0011 0026 0010 0013 0017 0014 001C 001A 0018 000F 0010 0013 002C 002D 0012 0013 001D 0018 0012 0013 0006 002C 002D 000B 000C 000A 0010 0017 0011 0026 0010 0017
0017 0011 0026 0010 0013 0017 0014 0018 0015 0006 000A 001F 000E 0019 000A 001F 0018 0019 000A 0010 001A 000E 000F 0017 000B 000C 000A 0010 0017 0011 0026 0010
0010 0017 0011 0026 0010 0013 0017 000F 0010 0013 001D 0018 0012 0013 001D 0018 0012 0013 0006 0016 0018 0015 0006 000A 0017 000B 000C 000A 0010 0017 0011 0026
0026 0010 0017 0011 0026 0010 0013 0006 000A 001F 0018 0019 000A 001F 0018 0019 000A 0010 001A 0018 000F 0010 001A 000C 000A 0017 000B 000C 000A 0010 0017 0011
0011 0026 0010 0017 0011 0026 0010 0013 001D 0018 0012 0013 001D 0018 0012 0013 0006 0016 0018 0015 0006 0016 0018 000B 000C 000A 0017 000B 000C 000A 0010 0017
0017 0011 0026 0010 0017 0011 001B 002E 0018 0019 000A 001F 0018 0019 000A 0010 001A 0018 000F 0010 001A 0018 000F 0017 000B 000C 000A 0017 000B 000C 000A 0010
0010 0017 0011 0026 0010 002F 0001 002D 0012 0013 001D 0018 0012 0013 0006 0016 0018 0015 0006 0016 0018 0015 0006 000A 0017 000B 000C 000A 0017 000B 000C 000A
000A 0010 0017 0011 0026 0010 0007 0019 000A 001F 0018 0019 000A 0010 001A 0018 000F 0010 001A 0018 000F 0010 0013 0006 000A 0017 000B 000C 000A 0017 000B 000C
000C 000A 0010 0017 0011 0026 0010 0013 001D 0018 0012 0013 0006 0016 0018 0015 0006 0016 0018 0015 0006 000A 001F 0009 0006 000A 0017 000B 000C 000A 0017 000B
000B 000C 000A 0010 0017 0011 0026 001F 0018 0019 000A 0010 001A 0018 000F 0010 001A 0018 000F 0010 0013 001D 0018 0008 0009 0006 000A 0017 000B 000C 000A 0017
0017 000B 000C 000A 0010 0017 0011 0018 0012 0013 0006 0016 0018 0015 0006 0016 0018 0015 0006 000A 001F 0018 0019 0017 0008 0009 0006 000A 0017 000B 000C 000A
000A 0017 000B 000C 000A 0010 0017 0011 0026 0010 0013 0017 0014 001C 0013 0017 0014 001C 0013 0006 0017 0008 0009 0006 0017 0008 0009 0006 000A 0017 000B 000C
000C 000A 0017 000B 000C 000A 0010 0017 0011 0026 001F 0009 0017 0014 001C 0013 0017 0014 001C 0013 0006 0017 0008 0009 0006 0017 0008 0009 0006 000A 0017 000B
000B 000C 000A 0017 000B 000C 000A 0010 0017 0011 0018 0008 0009 0017 0014 001C 0013 0017 0014 001C 0013 0006 0017 0008 0009 0006 0017 0008 0009 0006 000A 0017
0017 000B 000C 000A 0017 000B 000C 000A 001F 0018 0019 0017 0008 0009 0017 0014 001C 0013 0017 0014 001C 0013 0006 0017 0008 0009 0006 0017 0008 0009 0006 000A
000A 0017 000B 000C 000A 0017 000B 000C 0017 0008 0009 001D 0018 0012 0013 0017 0014 001C 0013 0017 0014 001C 0013 0006 0017 0008 0009 0006 0017 0008 0009 0006
0006 000A 0017 000B 000C 000A 0017 000B 000C 0017 0008 0018 0011 0026 0010 0013 0017 0014 002E 0009 0017 0014 001C 0013 0006 0017 0008 0009 0006 0017 0008 0009
0009 0006 000A 0017 000B 000C 000A 0017 000B 000C 0017 0012 0017 0011 0026 0010 0013 002F 0030 0031 0013 0027 0022 0010 0013 0006 0017 0008 0009 0006 0017 0008
0032 0033 0034 001B 0021 0035 0034 001B 0021 002B 0034 001B 002E 0021 0036 001B 002E 0033 0037 0038 002E 0037 0036 001B 002E 0033 0034 0021 0028 0033 0034 0021
