ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-090-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 53

0000 0000 0001 0002 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0003 0000 0000 0000 0000 0000 0000 0000 0000 0000
0010 0006 0028 0005 0019 000C 0004 0005 000F 0011 000E 0005 0008 000D 001A 0017 0008 0009 0015 002B 0010 0009 0004 0005 0008 0009 0004 000F 0010 001C 0000 002A
0005 0006 0007 0004 000F 0010 0009 0004 0012 001A 0014 0004 0012 001A 0014 0004 0005 0019 001A 001F 0005 0019 000C 0004 0005 0008 0009 0004 0005 0008 0009 0004
0004 0006 0022 0009 0004 0005 0008 000D 001A 0017 0008 0009 000F 0017 0008 000D 000E 000F 0010 0009 0004 000F 000B 000C 0004 0005 0008 0009 0004 0005 0008 0009
000C 000A 001E 0013 0009 0004 0012 001A 0014 0004 0005 0008 0009 0015 0016 000F 0011 000E 0005 0008 0009 0015 001A 0010 0009 0004 0005 0019 000C 0015 001B 0020
0022 0009 0023 0026 0008 000D 001A 0017 0008 0009 0004 0005 0008 000F 001F 0005 0023 0007 0004 0005 0019 001A 001F 0005 0008 0009 0004 000F 000B 0029 0000 002C
0026 0008 0006 0028 0012 001A 0014 0004 0005 0008 0009 0004 0005 0019 000C 0004 000A 0010 0009 0004 000F 0010 0009 0004 0005 0008 0009 0004 000F 0010 0009 0006
0028 0005 0006 002D 001A 0017 0008 0009 0004 0005 0008 0009 0015 001A 0010 0009 0004 0005 0008 0009 0004 0005 0008 0009 0004 0005 0008 0009 0004 0005 0008 0006
0007 0004 002E 0025 0014 0004 0005 0008 0009 0004 0005 0019 001A 001F 0005 0008 0009 0004 0005 0008 0009 0004 0005 0008 0009 0004 0012 0013 0009 0004 0005 0006
0010 0009 000A 001E 0013 0009 0004 0005 0008 0009 0015 001A 0010 0009 0004 0005 0008 0009 0004 0005 0008 0009 0004 0005 0008 000D 001A 0017 0008 000D 002F 002B
0005 0008 0009 0023 0026 0008 0009 0004 0005 0008 000F 001F 0005 0008 0009 0004 0005 0008 0009 0004 0005 0008 0009 0004 0005 000F 0014 0004 0012 0029 001D 001F
0004 0005 0019 002B 001F 0005 0008 0009 0004 0005 0008 0009 0004 0005 0008 0009 0004 0005 0008 0009 0015 0016 0008 0009 0004 0005 0019 0021 0030 0026 0019 000C
000C 0015 001A 0010 000D 000E 0005 0008 0009 0004 0012 0013 0009 0004 0005 0008 0009 0004 0005 0019 001A 0018 0016 0008 0009 0004 001C 0000 002A 001F 000F 000B
000B 001A 0018 001B 0030 0031 002F 001B 0013 0009 000F 001E 0013 0009 0015 0016 0008 0009 0015 001A 0010 000F 0018 0016 0008 0009 0004 0005 0008 0009 0004 000F
001A 0010 001C 0000 0003 0001 0032 001D 0017 0008 000D 001A 001E 0013 0023 0028 0005 0019 001A 0018 0016 0019 001A 0018 0016 0008 000D 000E 0012 0013 0009 0015
001F 0005 0008 0009 0015 002B 0010 0009 0004 0005 000F 0011 001A 0017 000A 0011 002F 001A 0010 000F 0018 001A 0010 000F 0018 001B 001A 0011 001A 001E 0020 001A
0009 0004 0005 0019 001A 001F 0005 0008 0009 0004 0005 000F 0014 0004 0005 001C 001D 001F 0005 0008 000F 001F 0012 0013 001C 001D 0017 000F 0014 001C 001D 0010
0020 0021 002F 0030 0033 0021 002F 001B 0020 0021 002F 001B 0020 0021 002F 001B 0020 0021 002F 001B 0020 0021 0030 0034 0020 0021 002F 001B 0020 0021 002F 001B
