ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-103-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 56

0000 0001 0001 0001 0001 0001 0002 0003 0004 0004 0004 0004 0004 0004 0004 0004 0004 0004 0005 0004 0004 0004 0004 0004 0004 0005 0004 0004 0004 0005 0004 0004
0025 0014 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 0025 0014 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 0025 0018 0026 000C 000D
0025 0018 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 0025 0027 001D 001E 0016 001C 001D 001E 0016 001C 001D 001E 0016 001C 001D 0028 0009 000A 000B 000C
0025 0009 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 0029 0004 0004 0004 0004 0004 002A 0003 0004 0004 0004 0004 0004 0004 0004 002B 0022 000D 000A 000B
0025 000E 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 0025 0018 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A
0025 0014 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 0025 0009 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D
0028 0018 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 0025 000E 000D 000A 002C 001E 0016 001C 001D 001E 0016 001C 001D 001E
002D 0009 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 0025 0014 000C 000D 002E 0003 0004 0004 0004 002A 0003 0004 0004 0004
0025 000E 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 0025 0018 000B 000C 0025 0018 000B 000C 000D 0025 0014 000C 000D 000A
0025 0014 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 0025 0009 000A 000B 0025 0009 000A 000B 000C 0025 0018 000B 000C 000D
0025 0018 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 0025 000E 000D 000A 0025 000E 000D 002F 001D 0028 0009 000A 000B 000C
0025 0009 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 0025 0014 000C 000D 0025 0014 000C 002E 0003 002D 000E 000D 000A 000B
0025 000E 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 0025 0018 000B 000C 0025 0018 000B 0025 0030 0028 0031 001E 0016 0017
0025 0014 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 0025 0009 000A 000B 0025 0009 000A 0032 0003 0005 0004 0004 0020 0009
0025 0018 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 0025 000E 000D 000A 0025 000E 000D 0025 0014 000C 000D 000A 0025 000E
0025 0009 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 0025 0014 000C 000D 0025 0031 001E 0028 0018 000B 000C 000D 0025 0014
0025 000E 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 0033 0018 000B 000C 0034 0004 0004 002D 0009 000A 000B 0015 0028 0018
0025 0014 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 0035 000D 000A 000B 0025 0009 000A 000B 000C 000D 000A 0025 000E 000D 000A 002E 0036 0037
0025 0018 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 000B 000C 000D 000A 0025 000E 000D 000A 000B 000C 000D 0025 0014 000C 000D 0025 0014 000C
0028 0030 001C 001D 001E 0016 001C 001D 001E 0016 001C 001D 001E 0016 001C 001D 001E 0016 0028 0031 001E 0016 001C 001D 001E 0028 0027 001D 001E 0028 0027 001D
