ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-039-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 60

0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0002 0002 0002 0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002
0004 0013 0011 0006 0020 001B 0017 0022 0025 0023 0011 0006 0007 0010 0011 0006 0020 001B 0017 0006 001F 0030 001B 000F 0007 0010 0011 0006 001F 0013 0011 0006
0004 001A 0008 0009 001B 001D 0010 0011 0022 0025 0023 0011 0006 0007 0010 001C 001B 001D 0010 001C 0031 0032 0013 0011 0006 0007 0010 0011 0004 001A 0008 0027
0033 001E 0018 0034 0017 0006 0007 0010 001C 001B 0025 0023 0011 0006 0020 001B 0017 0006 0020 001B 0017 0004 001A 0010 0011 0006 0007 0008 000E 002F 001B 002E
0035 0005 0004 001A 0010 0011 0006 0007 0022 0021 001B 0025 0023 001C 001B 001D 0010 001C 001B 001D 0010 0004 001E 0007 0010 0011 0006 0022 0019 0022 000F 0036
0033 0013 0004 001E 0007 0010 0011 0006 0007 0022 0017 0022 0025 0029 0005 0006 0020 001B 0017 0006 0007 002B 0017 0006 0007 0010 0011 0014 002A 0010 0011 0014
0035 001A 0004 0005 0006 0007 0010 0011 0006 0007 0010 0011 0036 002D 002E 0009 001B 001D 0010 0011 0006 0007 0010 0011 0006 0007 0010 0022 000F 0007 0010 0036
0033 001E 0004 0013 0011 0006 0007 0010 0011 0006 0007 0010 0011 0014 0015 0032 0037 000A 000B 0023 0011 0006 0007 0010 0011 0006 0007 0008 0027 0014 002A 0008
0035 0037 000E 001D 0010 0011 0006 0007 0010 0011 0006 0007 0010 0022 002F 0031 0002 0002 0016 001D 0010 0011 0006 0007 0010 0011 0006 0022 002E 001B 002F 0015
0038 0034 0017 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0022 000F 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0022 0019 0022 000F
0004 001A 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0039 0010 0011
0004 001E 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 003A 0006 0007 0010
0004 0005 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0039 0010 0011 0006 0007
0004 0013 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 003A 0006 0007 0010 0011 0006
0004 001A 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0014 000B 000C 0027 0006 0007 0010 0011 0006 0007 0010 0011 0006 0039 0010 0011 0006 0007 0010 0011
0004 001E 0007 0010 0011 0006 0007 0010 0011 0006 0007 0008 0015 0002 0016 002E 0027 0006 0007 0010 0011 0006 0007 0008 003B 0006 0007 0010 0011 0006 0007 0010
0004 0005 0006 0007 0010 0011 0006 0007 0010 0011 0006 0022 0019 0011 0006 0022 002E 0027 0006 0007 0010 0011 0014 001B 0019 0011 0006 0007 0010 0011 0006 0007
0004 0013 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0007 0010 0011 0006 0022 002E 0027 0006 0007 0008 001B 000F 0007 0010 0011 0006 0007 0010 0011 0006
0033 0012 000C 0009 000A 000B 000C 0009 000A 000B 000C 0009 000A 000B 000C 0009 000A 0029 0030 0009 000A 0029 0030 0009 000A 000B 000C 0009 000A 000B 000C 0012
