ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-033-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 81

0000 0001 0002 0000 0003 0001 0004 0004 0004 0004 0004 0004 0004 0005 0004 0006 0000 0001 0004 0004 0004 0004 0004 0004 0004 0004 0002 0007 0003 0008 0009 0009
000A 000E 000F 0010 0011 0012 000F 0035 0017 0012 000F 0010 0011 0031 0029 001B 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010
000A 0017 0012 000F 0010 0011 0012 000A 001B 0011 0012 000F 0010 0011 000A 0026 0010 0011 0012 000F 0010 0048 002D 001D 002B 0040 0012 000F 0010 0048 0037 000F
0039 001B 0011 0012 000F 0010 0011 000A 0026 0010 0011 0012 000F 0010 000A 000E 000F 0010 0048 002D 001D 0000 0001 0004 003A 0030 0011 0012 000F 0035 003C 002D
0049 0026 0010 0011 0012 000F 0010 000A 004A 0021 0010 0011 0012 000F 000A 003C 0037 0046 0028 0004 0004 002E 001B 0011 0012 000F 0010 0011 0012 0015 0007 0007
000D 000B 001D 002B 0040 0012 000F 000A 003C 004B 001D 002B 002C 002D 004C 004D 003B 002F 0025 0010 0011 003E 004E 002B 002C 002D 001D 002B 002C 0000 000C 000C
0000 0001 0004 004F 0030 0011 0012 004D 0001 0004 0004 0004 0004 004D 0033 000F 004D 001A 0012 000F 0010 0011 003F 0004 0004 0004 0004 0004 0004 0006 0009 0009
000A 001B 0011 0012 000F 0010 0011 000A 0026 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012
0039 0026 0010 0011 0012 000F 0010 003E 0033 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0027 002C 002D 001D 002B 002C 002D 001D 002B 002C
0049 000E 000F 0027 0040 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0011 0012 003F 0004 0004 0004 0004 0004 0004 0002 0007 0007
000D 0017 0012 0050 001B 0011 0012 000F 0010 0011 0012 000F 0010 0048 0037 0046 002B 0040 0012 000F 0010 0011 0012 000F 0010 0011 0012 000F 0010 0013 000C 000C
000D 0044 002C 0039 002A 002B 002C 002D 001D 002B 002C 002D 001D 0050 003C 004D 0050 0044 002C 002D 001D 002B 002C 002D 001D 002B 002C 002D 001D 0000 000C 000C
