ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-057-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 48

0000 0001 0002 0003 0003 0000 0001 0003 0002 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0000 0001
0004 0023 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B
0004 0005 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007
0004 0011 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006
0004 0015 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 0024 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C
0004 0023 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B
0004 0005 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007
0004 0011 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006
0004 0015 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C
0004 0023 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B
0004 0005 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007
0004 0011 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006
0004 0025 001C 0026 0027 0028 001C 0026 0018 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C
001D 0001 0003 0003 0003 0003 0003 0020 0029 0018 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B
0004 0005 0006 0007 000B 000C 0006 0007 002A 0005 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007
0004 002B 0026 0027 0028 001C 0016 0006 0004 0011 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006
001D 0001 0003 0003 0003 002C 0011 000C 0004 0015 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C
0004 0023 0007 000B 000C 0004 0015 000B 0004 0023 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B
0004 002D 0027 0022 000B 0004 0023 0007 0004 0005 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007
001D 0001 002C 0023 0007 0004 0005 0006 0004 0011 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 0017 0018
002E 0010 002E 002D 0027 002E 002B 0026 002E 0025 001C 0026 0027 0028 001C 0026 0027 0028 001C 0026 0027 0028 001C 0026 0027 0028 001C 0026 0027 0028 002F 0010
