ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-101-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 74

0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
001F 0020 0008 0009 0006 0004 0001 0002 0003 0007 0008 0011 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 000C 0009 0006 0004 0001 0002 000F 001A 0021 0022
0023 0024 0020 0025 0026 0006 0004 0001 0005 0008 000B 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 000C 0009 0006 0004 000D 0008 0027 0028 0022
0029 002A 001E 002B 0019 0009 0006 0004 000C 0009 0006 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0007 0008 0011 000F 0025 002C 001D 002D 002E
0004 002F 0022 001F 0020 0025 0030 0003 0004 000C 0009 0006 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0005 0008 000B 0001 0031 0032 001E 0033 001F 0034
0003 002F 0022 0035 0036 0037 0038 0002 0003 0004 000C 0009 0006 0004 0001 0002 0003 0004 0001 0002 0003 0007 0008 0011 0003 0004 0039 002E 003A 0022 001F 0030
0002 002F 0022 001F 0026 003B 000B 0001 0002 0003 0004 000C 0009 0006 0004 0001 0002 0003 0004 0001 0005 0008 000B 0001 0002 0003 003C 003D 0028 0022 001F 0038
0001 002F 0022 0035 0019 0011 0003 0004 0001 0002 0003 0007 0008 0009 0006 0004 0001 0002 0003 0007 0008 0009 0006 0004 0001 0002 0003 001C 003E 002E 003F 0040
0010 002F 0041 0042 000B 0001 0002 0003 0004 0001 0005 0008 000B 000C 0009 0006 0004 0001 0005 0008 000B 000C 0009 0006 0004 0001 0002 0003 003C 003D 0043 0044
0013 0045 0046 0011 0003 0004 0001 0002 0003 0007 0008 0011 0003 0004 000C 0009 0006 0007 0008 0011 0003 0004 000C 0009 0006 0004 0001 0002 0003 001C 0047 001B
0002 0003 0004 0001 0002 0003 0004 0001 0005 0008 000B 0001 0002 0003 0004 000C 0009 0008 000B 0001 0002 0003 0004 000C 0009 0006 0004 0001 0002 0003 0004 0001
0001 0002 0003 0004 0001 0002 0003 0007 0008 0011 0003 0004 0001 0002 0003 0004 000C 0011 0003 0004 0001 0002 0003 0004 000C 0009 0006 0004 0001 0002 0003 0004
0007 000A 0002 0003 0004 0001 0005 0008 000B 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 000C 0009 0006 0004 0001 0002 0003
0008 0014 000A 0002 0003 0007 0008 0011 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 000C 0009 0006 0004 0001 0005
0011 000C 0014 000A 0005 0008 000B 0001 0002 0003 0004 0001 0002 0003 0004 0001 0048 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 000C 0009 0006 0004 000C
0001 0002 000C 0014 0008 0011 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 000C 0009 0006 0004
0004 0001 0002 000C 000B 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 0001 0002 0003 0004 000C 0011 0003
0049 0017 0015 0016 0049 0017 0015 0016 0049 0017 0015 0016 0049 0017 0015 0016 0049 0017 0015 0016 0049 0017 0015 0016 0049 0017 0015 0016 0049 0017 0015 0016
