ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-013-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 55

0000 0001 0000 0001 0002 0002 0002 0002 0002 0002 0000 0001 0002 0003 0002 0002 0002 0003 0002 0002 0002 0002 0002 0004 0001 0002 0002 0002 0002 0002 0002 0002
0005 0022 000D 000A 0005 0022 000D 000A 000B 000C 0005 0006 0005 0022 000D 000A 0005 0022 0005 0006 0027 0022 0005 0006 0005 0022 000D 000A 0005 0022 000D 000A
0005 0025 000C 000D 0005 0025 000C 000D 000A 000B 0005 0019 0005 0025 000C 000D 0005 0025 0005 0019 0005 0025 0005 0019 0005 0025 000C 000D 0005 0025 000C 000D
0005 0006 000B 000C 0005 0006 000B 000C 000D 000A 0005 0022 0005 0006 000B 000C 0005 0006 0005 0022 0005 0006 0005 0022 0005 0006 000B 000C 0005 0006 000B 000C
0005 0019 000A 000B 0005 0019 000A 000B 000C 000D 0005 0025 0005 0019 000A 000B 0005 0019 0005 0025 0005 0019 0005 0025 0005 0019 000A 000B 0005 0019 000A 000B
0005 0022 000D 000A 0005 0022 000D 000A 000B 000C 0005 0006 0005 0022 000D 000A 0005 0022 0005 0006 0005 0022 0005 0006 0005 0022 000D 000A 0005 0022 000D 000A
0005 0025 000C 000D 0007 0021 0016 000D 000A 000B 0005 0019 0005 0025 000C 000D 0005 0025 0005 0019 0005 0025 0005 0019 0005 0025 000C 000D 0005 0025 000C 000D
0005 002D 0015 0016 000D 001A 0021 0016 000D 000A 0005 0022 0005 0006 000B 000C 0005 0006 0005 0022 0005 0006 0005 0022 0005 0006 000B 000C 0005 0006 000B 000C
002E 0001 0020 0026 000C 001E 001C 0026 000C 000D 0005 0025 0005 0019 000A 000B 0005 0019 0005 0025 0005 0019 0005 0025 0005 0019 000A 000B 0005 0019 000A 000B
0005 0022 000D 000A 0011 001C 0023 000A 000B 000C 0005 0006 0005 0022 000D 000A 0005 0022 0005 0006 0005 0022 0005 0006 0005 0022 000D 000A 0005 0022 000D 000A
0005 0025 001B 0013 001C 0021 0016 000D 000A 000B 0005 0019 0005 0025 000C 000D 0005 0025 0005 0019 0005 0025 0005 0019 0005 0025 000C 000D 0005 0025 000C 000D
0005 0006 002B 002C 0023 0027 0025 000C 000D 000A 0005 0022 0005 0006 000B 000C 0005 0006 0005 0022 0007 001D 0005 0022 0005 0006 000B 000C 0005 0006 000B 000C
0005 0019 0005 0025 000C 0005 0006 000B 000C 000D 0005 0025 0005 0019 000A 000B 0005 002F 000F 0021 0016 001E 000F 0026 0005 0019 000A 000B 0005 0019 000A 000B
0005 0022 0005 0006 000B 0007 0023 000A 000B 001B 0029 0006 0005 0022 001E 0014 0030 0020 0023 001A 0021 001C 0023 000A 0005 0022 000D 000E 000F 0010 000D 000A
0005 0025 0005 0019 000A 000B 000C 000D 000E 001F 0031 0023 0005 0032 001F 0020 001D 000B 000C 001E 001C 0026 000C 001E 000F 0026 000C 0027 0006 000B 000C 000D
0005 0006 0005 0022 000D 000A 000B 001B 001C 001D 000B 001B 0030 0020 0026 000C 000D 000A 0011 001C 0023 000A 0011 001C 0023 000A 000B 0005 0019 000A 000B 000C
0005 0019 0005 0025 000C 000D 000E 001C 0010 000D 000A 0027 0022 000D 000A 000B 000C 001E 001C 0026 000C 001E 001C 0026 000C 000D 000E 000F 0010 000D 000A 000B
0005 0022 0005 0006 000B 001B 001C 0033 0034 000C 000D 0007 0021 0016 000D 000A 0011 001C 0023 000A 0011 001C 0023 000A 000B 001B 001C 001D 000B 001B 0009 000A
0005 0025 0005 0019 000E 001C 0010 001A 0033 0034 000C 000D 001A 0021 0016 001E 001C 0026 000C 001E 001C 0026 000C 000D 000E 001C 0010 000D 000E 001C 0008 0009
0005 0006 0005 002A 001C 001D 000B 000C 001A 0033 0034 000C 000D 0027 0025 001A 0023 000A 0011 001C 0023 000A 000B 000C 001A 001D 000B 000C 001A 0033 001C 0010
0005 0019 002E 002C 0010 000D 000A 000B 000C 001A 0033 0034 000C 0005 0006 000B 000C 001E 001C 0026 000C 000D 000A 000B 000C 000D 000A 000B 000C 001A 001D 000B
0029 0035 0029 002D 0015 0012 0013 0014 0015 0012 0036 002D 0015 0029 002F 0014 0015 0036 002F 0014 0015 0012 0013 0014 0015 0012 0013 0014 0015 0012 0013 0014
