ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-074-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 87

0000 0001 0002 0002 0002 0002 0002 0002 0002 0000 0001 0002 0002 0003 0004 0004 0005 0001 0002 0002 0002 0002 0002 0002 0000 0001 0002 0002 0002 0006 0002 0002
000B 0007 000D 000A 000B 000C 0007 0019 000B 000E 0010 0019 000B 000C 0007 0040 0028 000F 0010 0019 000B 000C 0009 000A 0027 0008 003C 0026 0007 0008 0007 0019
000A 0007 001C 0021 0026 000B 0007 000D 000A 000E 0010 000D 000A 000B 001F 0004 002E 000F 0010 0025 0022 0023 0016 0021 0018 0011 0027 000D 0039 0038 0007 000D
0021 0036 0001 0037 003A 000A 0007 0008 0009 000E 0010 001C 0021 0022 0041 0013 002F 002F 0042 0001 0002 0002 0043 0001 0044 003E 0007 001C 0021 0022 0018 001C
0003 0024 0019 000B 000C 0009 0007 0011 000C 0032 003B 0002 0002 0002 0031 0011 000C 0009 0007 0011 0035 0017 0007 0011 0035 0017 0045 0001 0003 0004 0046 0001
000E 0010 000D 000A 001A 0016 0018 0019 000B 0007 000D 0047 0023 0016 0018 0019 000B 000C 0007 0019 0027 0008 0039 003E 0027 0008 0007 001D 0028 000F 0010 0019
000E 0010 0008 0009 0030 0002 0031 000D 000A 0007 0008 0048 0001 0002 0031 0025 0022 0023 0018 0025 0018 0015 0016 0021 0018 0011 0049 0002 004A 002F 004B 003A
000E 0010 0011 000C 0009 000A 0007 0008 0009 0007 0011 0007 000D 000A 0045 0001 0002 0002 0000 0001 0000 0001 0043 0001 0031 0019 001A 001B 0009 000A 000B 000C
000E 0010 001D 0023 001B 0009 0007 0011 000C 0007 0019 0007 001C 0021 0018 0011 0035 0017 0007 0015 004C 003A 0039 004D 0018 000D 0027 0011 000C 0009 000A 000B
0041 003B 0002 0037 004D 001B 0007 0019 000B 0039 003A 0045 0001 0002 0044 003E 004E 004F 0045 0050 0038 0035 0017 0030 0031 0008 0007 001D 0023 0016 0021 0022
0031 0011 000C 003C 0051 0038 0007 000D 000A 001A 001B 0007 0019 001A 0016 0017 000A 001A 0018 000D 000A 004E 004F 0009 0007 0011 0045 0001 0002 0002 0002 0002
0007 0019 000B 004E 0052 0026 0007 0008 0009 0027 0011 0007 000D 0048 0050 004F 0009 0048 0053 004F 0009 000A 000B 000C 0039 003E 0007 0008 0009 000A 000B 000C
0007 000D 000A 001A 0051 003A 0007 0011 000C 0007 0019 0007 0008 0007 0019 000B 000C 0007 0019 000B 000C 003C 0026 000B 0035 0017 0039 0038 000C 0009 000A 000B
0007 0008 0009 004E 004D 001B 0007 0019 000B 0007 000D 0007 0011 0007 0025 0022 0023 0018 0025 0022 001E 004E 003A 0047 0054 0008 003C 0026 000B 000C 0009 000A
0007 0011 000C 003C 0051 0038 0007 000D 000A 0007 0008 0039 003E 0049 0002 0002 0002 0006 0043 0050 0055 001E 0035 0056 0031 0011 0027 000D 000A 000B 000C 0009
0007 0019 000B 004E 0052 0026 0007 0008 0009 0007 0015 0016 0021 0022 001E 000C 0009 000A 0007 001C 0054 001D 0054 001C 0018 0019 0007 001C 0021 0022 0023 001B
0007 0025 0022 001E 0027 000D 0007 0011 000C 0045 0001 0002 0002 0037 003E 000B 000C 0009 0049 0002 0000 0001 0006 0002 0031 000D 0049 0002 0002 0043 0050 0038
0045 0001 0037 003E 0039 004F 0039 003E 000B 0007 000D 000A 000B 000C 003C 0026 000B 000C 0009 000A 0039 004F 0009 000A 0007 0008 0009 000A 000B 0007 000D 000A
0007 0011 000C 0009 000A 000B 000C 0009 000A 0007 0008 0009 000A 000B 004E 003A 000A 000B 000C 0009 000A 000B 000C 0009 0007 0011 000C 0009 000A 0007 0008 0009
0018 001D 0023 0016 0021 0022 0023 0016 0021 0018 0015 0016 0021 0022 0023 0016 0021 0022 0023 0016 0021 0022 0023 0016 0018 001D 0023 0016 0021 0018 0015 0016
