ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-056-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 45

0000 0001 0002 0002 0002 0002 0002 0000 0001 0002 0002 0002 0003 0002 0002 0002 0003 0004 0001 0002 0003 0002 0002 0002 0003 0002 0002 0002 0002 0002 0002 0002
0017 0011 000A 000B 0012 0014 000A 0007 0008 0009 0020 0012 0025 0009 000A 0007 0019 0012 0024 0007 0008 0009 0020 001C 001D 001A 001B 001C 001D 001A 001B 001C
001E 0015 000F 0012 0010 0008 0009 000A 0007 0019 0012 0024 0007 0008 0009 0020 0012 0025 0009 000A 0007 0008 0027 0002 0002 0002 0002 0002 0002 0002 0002 0002
0005 0028 0012 0014 000A 0007 0008 0009 0020 0012 0025 0009 000A 0007 0019 0012 0024 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009
0022 0023 0010 0008 0009 000A 0007 0019 0012 0024 0007 0008 0009 0020 0012 0025 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008
0017 0011 000A 0007 0008 0009 000A 0029 0015 0009 000A 0007 0019 0012 0024 0007 0008 0009 000A 0007 0019 001A 001B 001C 001D 001A 001B 001C 001D 001A 001B 001C
001E 0015 0009 000A 0007 0008 0009 0005 0016 0008 0009 000A 0029 0015 0009 000A 000B 002A 0009 000A 002B 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002
0005 0016 0008 0009 000A 0007 0008 0005 0018 0007 0008 0009 0005 0016 0008 0009 0029 0016 0008 0009 0005 0016 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009
0005 0018 0007 0008 0009 000A 0007 0005 0011 000A 0007 0008 0005 0018 0007 0008 0005 0018 0007 0008 0005 0018 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008
0017 0011 000A 0007 0008 0009 000A 0005 0015 0009 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0008 0009 000A 000B 001D 001A 001B 001C
001E 0015 0009 000A 0007 0008 0009 0005 0016 0008 0009 000A 0005 0015 0009 000A 0005 0015 0009 000A 0005 0015 0009 000A 0007 0008 0009 0027 0002 0002 0002 0002
0005 0016 0008 0009 000A 0007 0008 0005 0018 0007 0008 0009 0005 0016 0008 0009 0005 0016 0008 0009 0005 0016 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009
0005 0018 0007 0008 0009 000A 0007 0005 0011 000A 0007 0008 0005 0018 0007 0008 0005 0018 0007 0008 0005 0018 0007 0008 000F 000E 0007 0008 0009 000A 0007 0008
0005 0011 000A 0007 0008 0009 000A 0005 0015 0009 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0029 0011 000A 0007 0008 0009 000A 0007
0005 0015 0009 000A 0007 0008 0009 0005 0016 0008 0009 000A 0005 0015 0009 000A 0005 0015 0009 000A 0005 0015 0009 000A 0005 0015 0009 000A 0007 0008 0009 000A
0005 0016 0008 0009 000A 0007 0008 0005 0018 0007 0008 0009 0005 0016 0008 0009 0005 0016 0008 0009 0005 0016 0008 0009 0005 0016 0008 0009 000A 0007 0008 0009
0005 0018 0007 0008 0009 000A 0007 0005 0011 000A 0007 0008 0005 0018 0007 0008 0005 0018 0007 0008 0005 0018 0007 0008 0005 0018 0007 0008 0009 000A 0007 0008
0005 0011 000A 0007 0008 0009 000A 0005 0015 0009 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0008 0009 000A 0007
0017 002C 001A 001B 001C 001D 001A 0017 0028 001D 001A 001B 0017 002C 001A 001B 0017 002C 001A 001B 0017 002C 001A 001B 0017 002C 001A 001B 001C 001D 001A 001B
